unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1.67766E+12,3/1/2023 9:00,BTC/USD,23885,23915,23742,23767,1316386.241,55.38714356
1.67766E+12,3/1/2023 8:00,BTC/USD,23721,24009,23702,23885,2645120.935,110.7440207
1.67765E+12,3/1/2023 7:00,BTC/USD,23774,23774,23707,23719,1073474.347,45.25799347
1.67765E+12,3/1/2023 6:00,BTC/USD,23704,23805,23685,23772,906828.6785,38.14692405
1.67765E+12,3/1/2023 5:00,BTC/USD,23801,23825,23652,23701,958684.249,40.44910548
1.67764E+12,3/1/2023 4:00,BTC/USD,23448,23849,23441,23798,1988525.468,83.55851199
1.67764E+12,3/1/2023 3:00,BTC/USD,23338,23498,23323,23447,2758984.041,117.6689573
1.67764E+12,3/1/2023 2:00,BTC/USD,23253,23341,23243,23333,327823.2713,14.04976948
1.67763E+12,3/1/2023 1:00,BTC/USD,23100,23298,23092,23253,1546620.313,66.51272149
1.67763E+12,3/1/2023 0:00,BTC/USD,23146,23223,23036,23100,1995311.926,86.37713964
1.67763E+12,2/28/2023 23:00,BTC/USD,23167,23201,23115,23142,701509.4386,30.31325895
1.67762E+12,2/28/2023 22:00,BTC/USD,23161,23256,23128,23167,1564190.621,67.51804812
1.67762E+12,2/28/2023 21:00,BTC/USD,23295,23295,23066,23162,11497712.24,496.4041207
1.67761E+12,2/28/2023 20:00,BTC/USD,23270,23347,23210,23298,3448747.114,148.0276038
1.67761E+12,2/28/2023 19:00,BTC/USD,23488,23498,23239,23267,3102247.126,133.3324935
1.67761E+12,2/28/2023 18:00,BTC/USD,23546,23559,23464,23487,1518287.135,64.64372353
1.6776E+12,2/28/2023 17:00,BTC/USD,23468,23571,23465,23549,1087718.261,46.18957328
1.6776E+12,2/28/2023 16:00,BTC/USD,23529,23615,23440,23464,900394.7031,38.37345308
1.6776E+12,2/28/2023 15:00,BTC/USD,23434,23550,23420,23529,1334068.084,56.69888578
1.67759E+12,2/28/2023 14:00,BTC/USD,23419,23581,23326,23431,1437029.665,61.33027464
1.67759E+12,2/28/2023 13:00,BTC/USD,23460,23492,23388,23413,447758.2197,19.12434202
1.67759E+12,2/28/2023 12:00,BTC/USD,23409,23506,23403,23459,558062.3966,23.78883996
1.67758E+12,2/28/2023 11:00,BTC/USD,23372,23429,23352,23409,507214.8542,21.66751481
1.67758E+12,2/28/2023 10:00,BTC/USD,23282,23393,23270,23373,649927.7128,27.80677332
1.67757E+12,2/28/2023 9:00,BTC/USD,23280,23321,23261,23285,379564.0081,16.30079485
1.67757E+12,2/28/2023 8:00,BTC/USD,23234,23300,23216,23280,903342.3107,38.80336386
1.67757E+12,2/28/2023 7:00,BTC/USD,23400,23402,23229,23236,1166663.695,50.20931721
1.67756E+12,2/28/2023 6:00,BTC/USD,23382,23415,23376,23399,101559.3964,4.34033063
1.67756E+12,2/28/2023 5:00,BTC/USD,23416,23445,23373,23382,303036.3251,12.96023972
1.67756E+12,2/28/2023 4:00,BTC/USD,23470,23472,23396,23422,686557.4942,29.31250509
1.67755E+12,2/28/2023 3:00,BTC/USD,23451,23526,23443,23467,516631.3449,22.01522755
1.67755E+12,2/28/2023 2:00,BTC/USD,23436,23474,23400,23440,159008.8837,6.78365545
1.67755E+12,2/28/2023 1:00,BTC/USD,23427,23461,23365,23438,250419.2035,10.68432475
1.67754E+12,2/28/2023 0:00,BTC/USD,23503,23553,23422,23425,250704.2253,10.70242157
1.67754E+12,2/27/2023 23:00,BTC/USD,23489,23581,23459,23502,271237.2589,11.5410288
1.67754E+12,2/27/2023 22:00,BTC/USD,23387,23567,23374,23481,1004328.987,42.77198529
1.67753E+12,2/27/2023 21:00,BTC/USD,23330,23398,23316,23385,254463.6287,10.88148936
1.67753E+12,2/27/2023 20:00,BTC/USD,23280,23329,23131,23329,1151195.493,49.34611398
1.67752E+12,2/27/2023 19:00,BTC/USD,23284,23356,23235,23281,341689.1909,14.6767403
1.67752E+12,2/27/2023 18:00,BTC/USD,23346,23371,23170,23282,735326.3921,31.58347187
1.67752E+12,2/27/2023 17:00,BTC/USD,23407,23423,23281,23346,734795.0091,31.47412872
1.67751E+12,2/27/2023 16:00,BTC/USD,23572,23619,23200,23409,12922873.9,552.0472424
1.67751E+12,2/27/2023 15:00,BTC/USD,23810,23891,23500,23566,8398300.141,356.3735951
1.67751E+12,2/27/2023 14:00,BTC/USD,23708,23849,23695,23816,3826326.538,160.6620145
1.6775E+12,2/27/2023 13:00,BTC/USD,23398,23800,23398,23707,2437189.621,102.8046409
1.6775E+12,2/27/2023 12:00,BTC/USD,23436,23440,23383,23398,513742.1034,21.95666738
1.6775E+12,2/27/2023 11:00,BTC/USD,23381,23449,23376,23429,316718.4225,13.51822197
1.67749E+12,2/27/2023 10:00,BTC/USD,23391,23415,23355,23386,359715.5321,15.38166134
1.67749E+12,2/27/2023 9:00,BTC/USD,23363,23439,23347,23399,607224.3718,25.95086849
1.67748E+12,2/27/2023 8:00,BTC/USD,23427,23452,23352,23360,375150.4998,16.05952482
1.67748E+12,2/27/2023 7:00,BTC/USD,23410,23455,23409,23426,548262.5081,23.40401725
1.67748E+12,2/27/2023 6:00,BTC/USD,23397,23435,23378,23409,284413.6817,12.14975786
1.67747E+12,2/27/2023 5:00,BTC/USD,23498,23508,23361,23394,3747739.714,160.200894
1.67747E+12,2/27/2023 4:00,BTC/USD,23556,23558,23473,23497,312350.7452,13.29321808
1.67747E+12,2/27/2023 3:00,BTC/USD,23564,23640,23548,23555,458003.7531,19.44401414
1.67746E+12,2/27/2023 2:00,BTC/USD,23559,23643,23531,23561,422251.2966,17.92162033
1.67746E+12,2/27/2023 1:00,BTC/USD,23494,23563,23450,23553,2589683.819,109.9513361
1.67746E+12,2/27/2023 0:00,BTC/USD,23560,23564,23466,23497,586125.6549,24.94470166
1.67745E+12,2/26/2023 23:00,BTC/USD,23477,23631,23455,23561,789387.8816,33.50400584
1.67745E+12,2/26/2023 22:00,BTC/USD,23559,23586,23326,23475,1861510.464,79.29757035
1.67745E+12,2/26/2023 21:00,BTC/USD,23640,23650,23551,23558,636501.4878,27.01848577
1.67744E+12,2/26/2023 20:00,BTC/USD,23508,23673,23467,23640,1550123.486,65.57205946
1.67744E+12,2/26/2023 19:00,BTC/USD,23476,23542,23370,23509,2380035.394,101.2393294
1.67743E+12,2/26/2023 18:00,BTC/USD,23243,23546,23238,23476,4009534.784,170.7929283
1.67743E+12,2/26/2023 17:00,BTC/USD,23188,23243,23148,23243,283957.5596,12.21690658
1.67743E+12,2/26/2023 16:00,BTC/USD,23253,23260,23177,23180,431901.108,18.63248956
1.67742E+12,2/26/2023 15:00,BTC/USD,23204,23256,23194,23252,301513.5504,12.96720929
1.67742E+12,2/26/2023 14:00,BTC/USD,23217,23339,23192,23204,939981.3592,40.50945351
1.67742E+12,2/26/2023 13:00,BTC/USD,23168,23220,23155,23217,167789.8617,7.22702596
1.67741E+12,2/26/2023 12:00,BTC/USD,23259,23287,23142,23174,437370.5251,18.87332895
1.67741E+12,2/26/2023 11:00,BTC/USD,23247,23265,23225,23259,80441.6676,3.45851789
1.67741E+12,2/26/2023 10:00,BTC/USD,23293,23294,23227,23243,350439.5188,15.07720685
1.6774E+12,2/26/2023 9:00,BTC/USD,23172,23302,23172,23292,1317896.452,56.5815066
1.6774E+12,2/26/2023 8:00,BTC/USD,23170,23184,23129,23171,329472.4692,14.2191735
1.67739E+12,2/26/2023 7:00,BTC/USD,23182,23214,23163,23164,256616.6527,11.07825301
1.67739E+12,2/26/2023 6:00,BTC/USD,23144,23184,23116,23184,213734.2236,9.21904001
1.67739E+12,2/26/2023 5:00,BTC/USD,23205,23213,23140,23140,158118.6296,6.83313006
1.67738E+12,2/26/2023 4:00,BTC/USD,23235,23239,23175,23206,227704.8998,9.8123287
1.67738E+12,2/26/2023 3:00,BTC/USD,23252,23266,23212,23235,379284.3606,16.32383734
1.67738E+12,2/26/2023 2:00,BTC/USD,23125,23262,23083,23255,332266.3412,14.28795275
1.67737E+12,2/26/2023 1:00,BTC/USD,23118,23143,23090,23126,180165.5932,7.79060768
1.67737E+12,2/26/2023 0:00,BTC/USD,23178,23179,23092,23118,441033.863,19.07750943
1.67737E+12,2/25/2023 23:00,BTC/USD,23137,23200,23123,23178,728891.5888,31.44756186
1.67736E+12,2/25/2023 22:00,BTC/USD,22955,23187,22926,23141,1568743.278,67.79064334
1.67736E+12,2/25/2023 21:00,BTC/USD,22938,22975,22872,22955,328115.4232,14.2938542
1.67736E+12,2/25/2023 20:00,BTC/USD,22992,23002,22810,22935,5504830.772,240.0187823
1.67735E+12,2/25/2023 19:00,BTC/USD,22990,23017,22928,22986,709142.1075,30.85104444
1.67735E+12,2/25/2023 18:00,BTC/USD,23048,23055,22983,22989,317362.7363,13.80498222
1.67734E+12,2/25/2023 17:00,BTC/USD,23027,23053,23014,23049,810661.5959,35.17122634
1.67734E+12,2/25/2023 16:00,BTC/USD,23017,23093,23013,23021,538651.8907,23.39828377
1.67734E+12,2/25/2023 15:00,BTC/USD,23015,23038,23002,23018,2314548.348,100.5538426
1.67733E+12,2/25/2023 14:00,BTC/USD,23013,23057,23003,23016,2769738.265,120.3396883
1.67733E+12,2/25/2023 13:00,BTC/USD,23022,23093,23004,23014,474679.4808,20.62568353
1.67733E+12,2/25/2023 12:00,BTC/USD,22993,23022,22869,23022,1391958.11,60.46208452
1.67732E+12,2/25/2023 11:00,BTC/USD,22939,23016,22917,22993,634945.8874,27.61474742
1.67732E+12,2/25/2023 10:00,BTC/USD,23067,23075,22939,22939,1061625.698,46.28038266
1.67732E+12,2/25/2023 9:00,BTC/USD,23111,23125,23020,23065,1193582.422,51.74864177
1.67731E+12,2/25/2023 8:00,BTC/USD,23127,23166,23107,23111,688192.6979,29.77771182
1.67731E+12,2/25/2023 7:00,BTC/USD,23097,23130,23077,23130,401934.7697,17.37720578
1.6773E+12,2/25/2023 6:00,BTC/USD,23050,23103,23049,23097,590850.3546,25.58125967
1.6773E+12,2/25/2023 5:00,BTC/USD,23135,23137,23033,23049,442177.0919,19.18422022
1.6773E+12,2/25/2023 4:00,BTC/USD,23084,23136,23067,23136,246238.5719,10.6430918
1.67729E+12,2/25/2023 3:00,BTC/USD,23095,23130,23056,23082,936198.3893,40.55967374
1.67729E+12,2/25/2023 2:00,BTC/USD,23191,23223,23061,23094,936373.3163,40.54617287
1.67729E+12,2/25/2023 1:00,BTC/USD,23172,23211,23146,23189,543347.2683,23.43125052
1.67728E+12,2/25/2023 0:00,BTC/USD,23197,23211,23121,23175,549979.2476,23.73157487
1.67728E+12,2/24/2023 23:00,BTC/USD,23130,23213,23051,23200,745563.22,32.13634569
1.67728E+12,2/24/2023 22:00,BTC/USD,23112,23168,23000,23129,1093891.979,47.29525614
1.67727E+12,2/24/2023 21:00,BTC/USD,23228,23246,23071,23117,1230273.337,53.21942021
1.67727E+12,2/24/2023 20:00,BTC/USD,23195,23336,23161,23230,3133988.982,134.9112777
1.67727E+12,2/24/2023 19:00,BTC/USD,23103,23198,22873,23193,4772597.811,205.777511
1.67726E+12,2/24/2023 18:00,BTC/USD,23086,23167,23031,23102,2147032.301,92.93707475
1.67726E+12,2/24/2023 17:00,BTC/USD,23211,23224,23054,23088,5278012.802,228.6041581
1.67725E+12,2/24/2023 16:00,BTC/USD,23359,23359,22957,23211,13147164.79,566.4195764
1.67725E+12,2/24/2023 15:00,BTC/USD,23801,23846,23337,23361,11496710.49,492.1326353
1.67725E+12,2/24/2023 14:00,BTC/USD,23783,23855,23694,23812,903020.8927,37.92293351
1.67724E+12,2/24/2023 13:00,BTC/USD,23890,23976,23690,23791,4198020.472,176.4541412
1.67724E+12,2/24/2023 12:00,BTC/USD,23885,24033,23880,23891,2607354.497,109.1354275
1.67724E+12,2/24/2023 11:00,BTC/USD,23855,23887,23831,23885,896024.7648,37.51412036
1.67723E+12,2/24/2023 10:00,BTC/USD,23828,23881,23780,23855,863702.7407,36.20636096
1.67723E+12,2/24/2023 9:00,BTC/USD,23892,23922,23806,23828,1057523.262,44.38153695
1.67723E+12,2/24/2023 8:00,BTC/USD,23828,23969,23761,23892,3393841.982,142.0493044
1.67722E+12,2/24/2023 7:00,BTC/USD,23890,23897,23777,23830,2444321.055,102.5732713
1.67722E+12,2/24/2023 6:00,BTC/USD,23893,23901,23783,23898,4225861.679,176.8290936
1.67721E+12,2/24/2023 5:00,BTC/USD,23945,23946,23868,23893,4648851.032,194.5695824
1.67721E+12,2/24/2023 4:00,BTC/USD,23961,23986,23937,23946,939995.3694,39.25479702
1.67721E+12,2/24/2023 3:00,BTC/USD,23958,24001,23943,23960,789356.4791,32.94476123
1.6772E+12,2/24/2023 2:00,BTC/USD,24043,24046,23944,23958,3966484.099,165.5599006
1.6772E+12,2/24/2023 1:00,BTC/USD,23974,24150,23974,24043,6266532.292,260.6385348
1.6772E+12,2/24/2023 0:00,BTC/USD,23958,24031,23906,23971,986619.1496,41.15886486
1.67719E+12,2/23/2023 23:00,BTC/USD,23879,23976,23845,23950,561117.6773,23.42871304
1.67719E+12,2/23/2023 22:00,BTC/USD,23886,23915,23777,23882,760887.6137,31.86029703
1.67719E+12,2/23/2023 21:00,BTC/USD,23957,24026,23879,23879,426035.7448,17.84143996
1.67718E+12,2/23/2023 20:00,BTC/USD,24005,24087,23925,23953,530344.2099,22.14103494
1.67718E+12,2/23/2023 19:00,BTC/USD,23886,24073,23865,23998,1297943.565,54.08548898
1.67718E+12,2/23/2023 18:00,BTC/USD,23866,23926,23777,23886,1343387.751,56.24163741
1.67717E+12,2/23/2023 17:00,BTC/USD,23782,24000,23773,23860,4302163.363,180.308607
1.67717E+12,2/23/2023 16:00,BTC/USD,23967,24009,23783,23783,7132925.396,299.9169742
1.67716E+12,2/23/2023 15:00,BTC/USD,24031,24071,23882,23966,3897878.363,162.642008
1.67716E+12,2/23/2023 14:00,BTC/USD,24024,24162,23931,24025,1992547.497,82.93642029
1.67716E+12,2/23/2023 13:00,BTC/USD,23924,24221,23859,24024,8002456.523,333.1025859
1.67715E+12,2/23/2023 12:00,BTC/USD,23782,24014,23622,23924,2174844.5,90.90639107
1.67715E+12,2/23/2023 11:00,BTC/USD,24252,24263,23659,23790,7963968.511,334.7611816
1.67715E+12,2/23/2023 10:00,BTC/USD,24298,24308,24219,24246,1135487.775,46.831963
1.67714E+12,2/23/2023 9:00,BTC/USD,24417,24468,24272,24300,1652956.734,68.02291086
1.67714E+12,2/23/2023 8:00,BTC/USD,24385,24493,24376,24418,1283739.125,52.57347549
1.67714E+12,2/23/2023 7:00,BTC/USD,24393,24429,24372,24385,297631.6984,12.20552382
1.67713E+12,2/23/2023 6:00,BTC/USD,24389,24407,24316,24390,232698.8257,9.54074726
1.67713E+12,2/23/2023 5:00,BTC/USD,24525,24527,24358,24389,422206.5971,17.31135336
1.67712E+12,2/23/2023 4:00,BTC/USD,24456,24526,24433,24525,541599.7674,22.08357869
1.67712E+12,2/23/2023 3:00,BTC/USD,24527,24600,24446,24461,694700.9883,28.4003511
1.67712E+12,2/23/2023 2:00,BTC/USD,24187,24589,24183,24526,5030578.57,205.1120676
1.67711E+12,2/23/2023 1:00,BTC/USD,24135,24211,24135,24187,886775.8807,36.66332661
1.67711E+12,2/23/2023 0:00,BTC/USD,24191,24236,24134,24134,1279299.698,53.00819167
1.67711E+12,2/22/2023 23:00,BTC/USD,24107,24207,24093,24191,1285417.854,53.13620165
1.6771E+12,2/22/2023 22:00,BTC/USD,23808,24107,23793,24107,1655569.24,68.67587175
1.6771E+12,2/22/2023 21:00,BTC/USD,23803,23848,23755,23808,343665.6504,14.43488115
1.6771E+12,2/22/2023 20:00,BTC/USD,23795,23879,23752,23800,961920.4928,40.41682743
1.67709E+12,2/22/2023 19:00,BTC/USD,23734,23968,23657,23796,4588318.276,192.8188887
1.67709E+12,2/22/2023 18:00,BTC/USD,23742,23826,23719,23733,782310.7679,32.96299532
1.67709E+12,2/22/2023 17:00,BTC/USD,23632,23775,23586,23741,2445692.981,103.015584
1.67708E+12,2/22/2023 16:00,BTC/USD,23730,23766,23578,23631,5405585.151,228.7497419
1.67708E+12,2/22/2023 15:00,BTC/USD,23951,24000,23650,23741,13266455.3,558.799347
1.67707E+12,2/22/2023 14:00,BTC/USD,24132,24132,23944,23945,4420746.185,184.6208472
1.67707E+12,2/22/2023 13:00,BTC/USD,24139,24153,23986,24130,3536007.188,146.5398752
1.67707E+12,2/22/2023 12:00,BTC/USD,24166,24239,24104,24140,1090353.936,45.1679344
1.67706E+12,2/22/2023 11:00,BTC/USD,24194,24214,24063,24168,628412.3502,26.00183508
1.67706E+12,2/22/2023 10:00,BTC/USD,24119,24200,24097,24195,405330.2792,16.75264638
1.67706E+12,2/22/2023 9:00,BTC/USD,23968,24165,23954,24117,3711341.65,153.8890264
1.67705E+12,2/22/2023 8:00,BTC/USD,24066,24075,23880,23968,4572779.828,190.7868753
1.67705E+12,2/22/2023 7:00,BTC/USD,23959,24090,23941,24066,3756234.356,156.0805434
1.67705E+12,2/22/2023 6:00,BTC/USD,24102,24119,23947,23957,3723510.534,155.4247416
1.67704E+12,2/22/2023 5:00,BTC/USD,24158,24166,24012,24103,3166827.681,131.3872829
1.67704E+12,2/22/2023 4:00,BTC/USD,24211,24225,24046,24155,2619325.516,108.4382329
1.67703E+12,2/22/2023 3:00,BTC/USD,24167,24261,24141,24212,2902608.856,119.8830686
1.67703E+12,2/22/2023 2:00,BTC/USD,24188,24195,23881,24166,9102086.272,376.648443
1.67703E+12,2/22/2023 1:00,BTC/USD,24421,24445,24124,24194,4533523.078,187.3821228
1.67702E+12,2/22/2023 0:00,BTC/USD,24466,24485,24293,24419,1052866.738,43.11670165
1.67702E+12,2/21/2023 23:00,BTC/USD,24402,24467,24359,24466,521565.0303,21.31795268
1.67702E+12,2/21/2023 22:00,BTC/USD,24206,24441,24172,24399,1097643.481,44.9872323
1.67701E+12,2/21/2023 21:00,BTC/USD,24479,24545,24178,24205,4116834.813,170.0820001
1.67701E+12,2/21/2023 20:00,BTC/USD,24614,24641,24446,24481,1153060.666,47.10022736
1.67701E+12,2/21/2023 19:00,BTC/USD,24702,24704,24567,24614,1303484.38,52.95703178
1.677E+12,2/21/2023 18:00,BTC/USD,24667,24754,24579,24701,1327376.068,53.73774615
1.677E+12,2/21/2023 17:00,BTC/USD,24400,24669,24375,24660,9683031.261,392.6614461
1.677E+12,2/21/2023 16:00,BTC/USD,24544,24565,24281,24399,10634392.51,435.8536214
1.67699E+12,2/21/2023 15:00,BTC/USD,24671,24707,24410,24545,7903058.426,321.982417
1.67699E+12,2/21/2023 14:00,BTC/USD,24555,24769,24539,24670,2953626.212,119.7254241
1.67698E+12,2/21/2023 13:00,BTC/USD,24640,24700,24500,24555,9699398.579,395.007069
1.67698E+12,2/21/2023 12:00,BTC/USD,24564,24662,24474,24642,2898446.387,117.6222055
1.67698E+12,2/21/2023 11:00,BTC/USD,24701,24747,24562,24562,1065939.585,43.39791487
1.67697E+12,2/21/2023 10:00,BTC/USD,24803,24803,24676,24699,817789.9694,33.11024614
1.67697E+12,2/21/2023 9:00,BTC/USD,24676,24832,24539,24799,2907626.803,117.247744
1.67697E+12,2/21/2023 8:00,BTC/USD,25005,25227,24600,24683,15848230.3,642.070668
1.67696E+12,2/21/2023 7:00,BTC/USD,25035,25059,24952,25007,787187.5133,31.4786865
1.67696E+12,2/21/2023 6:00,BTC/USD,24955,25048,24933,25035,1604035.777,64.07173067
1.67696E+12,2/21/2023 5:00,BTC/USD,24907,24967,24885,24954,2436203.23,97.6277643
1.67695E+12,2/21/2023 4:00,BTC/USD,24927,24939,24859,24894,711689.2043,28.58878462
1.67695E+12,2/21/2023 3:00,BTC/USD,24901,25014,24862,24921,3360610.006,134.8505279
1.67694E+12,2/21/2023 2:00,BTC/USD,24861,25095,24853,24908,1905644.063,76.5073094
1.67694E+12,2/21/2023 1:00,BTC/USD,24852,24919,24806,24864,1210134.37,48.67014038
1.67694E+12,2/21/2023 0:00,BTC/USD,24834,24930,24778,24854,1546099.827,62.20728363
1.67693E+12,2/20/2023 23:00,BTC/USD,24699,24840,24693,24835,907429.2644,36.53832351
1.67693E+12,2/20/2023 22:00,BTC/USD,24760,24769,24657,24699,813207.028,32.92469444
1.67693E+12,2/20/2023 21:00,BTC/USD,24801,24818,24754,24760,447286.197,18.06487064
1.67692E+12,2/20/2023 20:00,BTC/USD,24868,24875,24767,24800,892423.6196,35.98482337
1.67692E+12,2/20/2023 19:00,BTC/USD,24814,24883,24806,24867,875291.4233,35.19891516
1.67692E+12,2/20/2023 18:00,BTC/USD,24807,24837,24755,24813,1103247.747,44.46248928
1.67691E+12,2/20/2023 17:00,BTC/USD,24879,24909,24774,24806,1972715.921,79.52575672
1.67691E+12,2/20/2023 16:00,BTC/USD,24947,24963,24634,24880,3010426.388,120.9978452
1.67691E+12,2/20/2023 15:00,BTC/USD,24979,25096,24868,24947,3587640.191,143.8104859
1.6769E+12,2/20/2023 14:00,BTC/USD,24881,25114,24804,24986,7062988.873,282.6778545
1.6769E+12,2/20/2023 13:00,BTC/USD,24816,24921,24813,24881,5767991.829,231.8231514
1.67689E+12,2/20/2023 12:00,BTC/USD,24893,24910,24723,24816,1476648.801,59.50390074
1.67689E+12,2/20/2023 11:00,BTC/USD,24921,24955,24735,24884,2878889.275,115.6923837
1.67689E+12,2/20/2023 10:00,BTC/USD,24899,24983,24783,24921,3068143.652,123.1147888
1.67688E+12,2/20/2023 9:00,BTC/USD,24469,24959,24385,24893,3620312.266,145.4349523
1.67688E+12,2/20/2023 8:00,BTC/USD,24511,24568,24411,24457,1208167.979,49.3996802
1.67688E+12,2/20/2023 7:00,BTC/USD,24514,24545,24463,24507,836369.4768,34.12777887
1.67687E+12,2/20/2023 6:00,BTC/USD,24507,24544,24436,24515,561160.3839,22.89049088
1.67687E+12,2/20/2023 5:00,BTC/USD,24504,24527,24448,24507,672569.015,27.4439554
1.67687E+12,2/20/2023 4:00,BTC/USD,24440,24561,24424,24505,2415682.636,98.57917308
1.67686E+12,2/20/2023 3:00,BTC/USD,24368,24485,24340,24432,755117.1414,30.9068902
1.67686E+12,2/20/2023 2:00,BTC/USD,24248,24392,24173,24368,1044500.024,42.86359258
1.67685E+12,2/20/2023 1:00,BTC/USD,24220,24305,23862,24254,3633491.859,149.8100049
1.67685E+12,2/20/2023 0:00,BTC/USD,24281,24409,24152,24220,1428159.003,58.9661025
1.67685E+12,2/19/2023 23:00,BTC/USD,24503,24505,24221,24284,2716912.013,111.8807451
1.67684E+12,2/19/2023 22:00,BTC/USD,24556,24581,24467,24505,765952.0793,31.2569712
1.67684E+12,2/19/2023 21:00,BTC/USD,24525,24589,24497,24552,4795294.29,195.3117583
1.67684E+12,2/19/2023 20:00,BTC/USD,24515,24532,24281,24520,2357199.208,96.13373604
1.67683E+12,2/19/2023 19:00,BTC/USD,24470,24569,24462,24527,1084670.857,44.22354372
1.67683E+12,2/19/2023 18:00,BTC/USD,24364,24531,24287,24478,3011591.355,123.0325743
1.67683E+12,2/19/2023 17:00,BTC/USD,24788,24806,24328,24363,5735764.567,235.4293218
1.67682E+12,2/19/2023 16:00,BTC/USD,24935,25209,24671,24789,12297955.49,496.1053488
1.67682E+12,2/19/2023 15:00,BTC/USD,24780,25090,24740,24937,9925562.625,398.0255293
1.67682E+12,2/19/2023 14:00,BTC/USD,24698,24815,24698,24776,1745101.631,70.43516432
1.67681E+12,2/19/2023 13:00,BTC/USD,24709,24734,24691,24699,9475577.199,383.6421393
1.67681E+12,2/19/2023 12:00,BTC/USD,24668,24729,24667,24710,3994989.395,161.6750059
1.6768E+12,2/19/2023 11:00,BTC/USD,24654,24707,24654,24668,730676.248,29.62040895
1.6768E+12,2/19/2023 10:00,BTC/USD,24598,24677,24583,24655,726917.3905,29.48356887
1.6768E+12,2/19/2023 9:00,BTC/USD,24572,24617,24571,24596,565079.0685,22.97442952
1.67679E+12,2/19/2023 8:00,BTC/USD,24570,24616,24560,24571,870996.488,35.44814977
1.67679E+12,2/19/2023 7:00,BTC/USD,24625,24658,24562,24572,1844237.316,75.05442439
1.67679E+12,2/19/2023 6:00,BTC/USD,24756,24756,24614,24625,739221.5921,30.01915095
1.67678E+12,2/19/2023 5:00,BTC/USD,24712,24839,24708,24756,1305994.934,52.75468306
1.67678E+12,2/19/2023 4:00,BTC/USD,24675,24718,24670,24711,303362.9299,12.27643276
1.67678E+12,2/19/2023 3:00,BTC/USD,24682,24700,24657,24675,304500.8322,12.34045926
1.67677E+12,2/19/2023 2:00,BTC/USD,24711,24722,24667,24685,468929.8205,18.99654934
1.67677E+12,2/19/2023 1:00,BTC/USD,24742,24763,24647,24709,726222.2743,29.39100224
1.67676E+12,2/19/2023 0:00,BTC/USD,24634,24758,24628,24741,638471.74,25.80622206
1.67676E+12,2/18/2023 23:00,BTC/USD,24630,24665,24619,24633,606014.3944,24.60172916
1.67676E+12,2/18/2023 22:00,BTC/USD,24620,24664,24600,24631,175147.27,7.1108469
1.67675E+12,2/18/2023 21:00,BTC/USD,24595,24636,24587,24620,257295.653,10.4506764
1.67675E+12,2/18/2023 20:00,BTC/USD,24613,24625,24532,24596,365753.5341,14.8704478
1.67675E+12,2/18/2023 19:00,BTC/USD,24720,24735,24577,24613,657369.4902,26.7082229
1.67674E+12,2/18/2023 18:00,BTC/USD,24697,24878,24656,24719,1803907.82,72.97656944
1.67674E+12,2/18/2023 17:00,BTC/USD,24656,24719,24597,24697,625149.9438,25.31278875
1.67674E+12,2/18/2023 16:00,BTC/USD,24679,24698,24651,24655,359763.6919,14.59191612
1.67673E+12,2/18/2023 15:00,BTC/USD,24699,24728,24636,24678,1210987.709,49.07154993
1.67673E+12,2/18/2023 14:00,BTC/USD,24588,24729,24544,24698,675478.1839,27.34950943
